2025.07.01,01:00,3303.06,3303.94,3302.52,3303.44,40
2025.07.01,01:01,3303.31,3303.31,3302.51,3302.7,62
2025.07.01,01:02,3302.8,3303.1,3302.66,3302.7,12
2025.07.01,01:03,3302.7,3303.3,3302.28,3302.81,42
2025.07.01,01:04,3302.78,3303.94,3302.78,3303.94,31
2025.07.01,01:05,3303.94,3304.87,3303.49,3304.87,44
2025.07.01,01:06,3304.88,3304.88,3303.48,3303.8,53
2025.07.01,01:07,3303.96,3304.08,3303.54,3303.54,35
2025.07.01,01:08,3303.51,3303.51,3302.78,3302.78,33
2025.07.01,01:09,3302.77,3302.77,3302.15,3302.48,53
2025.07.01,01:10,3302.48,3302.85,3302.31,3302.64,51
2025.07.01,01:11,3302.64,3302.84,3302.36,3302.63,37
2025.07.01,01:12,3302.58,3304.37,3302.58,3304.27,73
2025.07.01,01:13,3304.27,3304.63,3303.88,3304.5,74
2025.07.01,01:14,3304.55,3304.56,3303.83,3304.23,69
2025.07.01,01:15,3304.13,3304.25,3303.87,3304.16,87
2025.07.01,01:16,3304.23,3304.96,3303.99,3304.92,85
2025.07.01,01:17,3304.92,3305.34,3304.87,3305.19,54
2025.07.01,01:18,3305.23,3305.33,3305.06,3305.32,27
2025.07.01,01:19,3305.31,3305.89,3305.26,3305.82,46
2025.07.01,01:20,3305.75,3305.75,3305.16,3305.55,46
2025.07.01,01:21,3305.54,3305.77,3305.26,3305.69,49
2025.07.01,01:22,3305.7,3306.22,3305.39,3306.09,73
2025.07.01,01:23,3306.08,3306.12,3305.98,3306.09,37
2025.07.01,01:24,3306.11,3306.45,3306.04,3306.39,56
2025.07.01,01:25,3306.39,3307.01,3306.34,3306.78,86
2025.07.01,01:26,3306.78,3306.96,3306.36,3306.96,58
2025.07.01,01:27,3306.97,3307.63,3306.46,3307.58,61
2025.07.01,01:28,3307.58,3307.58,3307.16,3307.36,17
2025.07.01,01:29,3307.36,3307.46,3306.81,3307.06,36
2025.07.01,01:30,3307.06,3307.26,3306.48,3306.48,58
2025.07.01,01:31,3306.48,3306.66,3306.12,3306.46,50
2025.07.01,01:32,3306.42,3306.6,3306.08,3306.52,34
2025.07.01,01:33,3306.48,3306.63,3306.29,3306.47,27
2025.07.01,01:34,3306.47,3307.16,3306.43,3307.16,43
2025.07.01,01:35,3307.11,3307.11,3306.02,3306.38,48
2025.07.01,01:36,3306.38,3306.48,3306.2,3306.36,23
2025.07.01,01:37,3306.32,3306.42,3306.05,3306.42,13
2025.07.01,01:38,3306.42,3306.5,3306.3,3306.3,15
2025.07.01,01:39,3306.3,3306.4,3305.9,3306.01,20
2025.07.01,01:40,3306,3306.78,3305.83,3306.47,53
