2023.06.01,01:00,1962.24,1962.73,1962.24,1962.69,60
2023.06.01,01:01,1962.68,1963.02,1962.6,1962.98,41
2023.06.01,01:02,1963.03,1963.24,1962.96,1962.99,42
2023.06.01,01:03,1962.99,1963.13,1962.97,1963.03,25
2023.06.01,01:04,1963.03,1963.46,1963.02,1963.46,34
2023.06.01,01:05,1963.57,1963.59,1963.25,1963.31,32
2023.06.01,01:06,1963.3,1963.31,1962.98,1963.04,13
2023.06.01,01:07,1962.99,1963.23,1962.98,1963.23,25
2023.06.01,01:08,1963.27,1963.41,1963.27,1963.4,15
2023.06.01,01:09,1963.37,1963.54,1963.36,1963.5,11
2023.06.01,01:10,1963.55,1963.71,1963.54,1963.71,10
2023.06.01,01:11,1963.79,1963.85,1963.71,1963.71,16
2023.06.01,01:12,1963.71,1963.74,1963.59,1963.64,17
2023.06.01,01:13,1963.66,1963.96,1963.65,1963.85,23
2023.06.01,01:14,1963.84,1963.98,1963.77,1963.78,15
2023.06.01,01:15,1963.8,1963.91,1963.78,1963.82,27
2023.06.01,01:16,1963.93,1963.93,1963.74,1963.83,32
2023.06.01,01:17,1963.85,1963.86,1963.68,1963.72,29
2023.06.01,01:18,1963.7,1963.71,1963.57,1963.64,17
2023.06.01,01:19,1963.7,1963.99,1963.69,1963.91,27
2023.06.01,01:20,1963.86,1964.27,1963.83,1964.25,32
2023.06.01,01:21,1964.26,1964.47,1964.17,1964.17,31
2023.06.01,01:22,1964.15,1964.2,1963.96,1964.15,17
2023.06.01,01:23,1964.15,1964.27,1964.02,1964.09,15
2023.06.01,01:24,1964.09,1964.16,1963.99,1964.11,14
2023.06.01,01:25,1964.25,1964.25,1964.01,1964.05,14
2023.06.01,01:26,1964.06,1964.06,1963.98,1963.98,7
2023.06.01,01:27,1963.98,1964.04,1963.89,1964.04,19
2023.06.01,01:28,1964.03,1964.23,1964.03,1964.17,14
2023.06.01,01:29,1964.14,1964.32,1964.11,1964.2,20
2023.06.01,01:30,1964.17,1964.56,1964.17,1964.53,14
2023.06.01,01:31,1964.5,1964.57,1964.41,1964.57,15
2023.06.01,01:32,1964.56,1964.62,1964.51,1964.51,17
2023.06.01,01:33,1964.5,1964.82,1964.5,1964.8,26
2023.06.01,01:34,1964.78,1965.04,1964.77,1964.87,24
2023.06.01,01:35,1964.83,1965.18,1964.67,1965.18,28
2023.06.01,01:36,1965.18,1965.18,1964.85,1965.01,23
2023.06.01,01:37,1965.05,1965.05,1964.98,1965.03,15
2023.06.01,01:38,1965,1965.15,1964.97,1965.13,17
2023.06.01,01:39,1965.14,1965.15,1965.13,1965.13,5
2023.06.01,01:40,1965.14,1965.21,1965.14,1965.21,10
2023.06.01,01:41,1965.23,1965.45,1965.14,1965.45,15
2023.06.01,01:42,1965.46,1965.7,1965.46,1965.64,26
2023.06.01,01:43,1965.62,1965.67,1965.44,1965.45,19
2023.06.01,01:44,1965.46,1965.62,1965.46,1965.6,10
2023.06.01,01:45,1965.6,1965.62,1965.49,1965.61,22
2023.06.01,01:46,1965.6,1966.06,1965.6,1966.06,19
2023.06.01,01:47,1966.06,1966.22,1965.99,1966.2,16
2023.06.01,01:48,1966.2,1966.22,1966.08,1966.21,20
2023.06.01,01:49,1966.22,1966.39,1966.19,1966.39,20
2023.06.01,01:50,1966.39,1966.51,1966.29,1966.36,32
2023.06.01,01:51,1966.36,1966.73,1966.3,1966.69,24
2023.06.01,01:52,1966.74,1966.87,1966.63,1966.63,11
2023.06.01,01:53,1966.63,1966.63,1966.26,1966.26,26
2023.06.01,01:54,1966.29,1966.42,1966.22,1966.22,18
2023.06.01,01:55,1966.21,1966.37,1966.17,1966.37,17
2023.06.01,01:56,1966.37,1966.39,1966.24,1966.28,16
2023.06.01,01:57,1966.28,1966.41,1966.26,1966.27,27
2023.06.01,01:58,1966.25,1966.32,1966.17,1966.27,22
2023.06.01,01:59,1966.27,1966.37,1966.25,1966.33,15
2023.06.01,02:00,1966.27,1966.31,1966.1,1966.1,22
2023.06.01,02:01,1966.1,1966.1,1965.75,1965.79,21
2023.06.01,02:02,1965.79,1965.96,1965.75,1965.96,16
2023.06.01,02:03,1965.97,1966.13,1965.89,1966.13,19
2023.06.01,02:04,1966.06,1966.35,1966.03,1966.35,18
2023.06.01,02:05,1966.35,1966.35,1965.88,1965.89,21
2023.06.01,02:06,1965.88,1965.98,1965.88,1965.98,9
2023.06.01,02:07,1966.02,1966.02,1965.87,1965.99,13
2023.06.01,02:08,1965.97,1966.07,1965.97,1966.06,10
2023.06.01,02:09,1966.02,1966.1,1965.96,1966.07,16
2023.06.01,02:10,1966.33,1966.33,1965.95,1965.95,19
2023.06.01,02:11,1965.98,1966.19,1965.88,1965.92,30
2023.06.01,02:12,1965.96,1965.98,1965.94,1965.98,10
2023.06.01,02:13,1965.96,1965.98,1965.86,1965.98,14
2023.06.01,02:14,1965.97,1965.97,1965.92,1965.96,11
2023.06.01,02:15,1965.95,1965.95,1965.83,1965.87,10
2023.06.01,02:16,1965.87,1965.9,1965.81,1965.85,11
2023.06.01,02:17,1965.85,1965.86,1965.63,1965.77,24
2023.06.01,02:18,1965.78,1966.05,1965.74,1966.05,20
2023.06.01,02:19,1966.1,1966.37,1966.02,1966.3,24
2023.06.01,02:20,1966.27,1966.27,1966.05,1966.08,23
2023.06.01,02:21,1966.08,1966.12,1966.04,1966.06,18
2023.06.01,02:22,1966.09,1966.09,1965.83,1965.83,13
2023.06.01,02:23,1965.85,1966.17,1965.85,1966.05,22
2023.06.01,02:24,1966.09,1966.19,1966.05,1966.15,15
2023.06.01,02:25,1966.16,1966.32,1966.14,1966.29,15
2023.06.01,02:26,1966.29,1966.37,1966.25,1966.28,12
2023.06.01,02:27,1966.29,1966.31,1966.15,1966.25,25
2023.06.01,02:28,1966.29,1966.32,1966.24,1966.26,12
2023.06.01,02:29,1966.32,1966.41,1966.24,1966.3,14
2023.06.01,02:30,1966.28,1966.28,1966.12,1966.24,23
2023.06.01,02:31,1966.25,1966.34,1966.19,1966.19,9
2023.06.01,02:32,1966.18,1966.26,1966.12,1966.15,22
2023.06.01,02:33,1966.13,1966.3,1966.1,1966.3,13
2023.06.01,02:34,1966.35,1966.47,1966.15,1966.15,31
2023.06.01,02:35,1966.15,1966.39,1966.13,1966.31,19
2023.06.01,02:36,1966.3,1966.39,1966.28,1966.32,15
2023.06.01,02:37,1966.33,1966.34,1966.22,1966.22,9
2023.06.01,02:38,1966.18,1966.44,1966.18,1966.42,13
2023.06.01,02:39,1966.41,1966.59,1966.34,1966.34,13
2023.06.01,02:40,1966.35,1966.35,1965.99,1966.1,18
2023.06.01,02:41,1966.11,1966.13,1966.08,1966.12,6
2023.06.01,02:42,1966.08,1966.1,1965.96,1965.98,15
2023.06.01,02:43,1965.98,1966.15,1965.95,1966.15,23
2023.06.01,02:44,1966.2,1966.59,1966.2,1966.59,38
2023.06.01,02:45,1966.62,1966.91,1966.6,1966.87,47
2023.06.01,02:46,1966.87,1966.99,1966.56,1966.56,42
2023.06.01,02:47,1966.57,1966.68,1966.55,1966.56,17
2023.06.01,02:48,1966.53,1966.53,1966.19,1966.19,24
2023.06.01,02:49,1966.19,1966.3,1966.11,1966.28,26
2023.06.01,02:50,1966.22,1966.26,1966.15,1966.17,25
2023.06.01,02:51,1966.23,1966.31,1966.19,1966.28,18
2023.06.01,02:52,1966.28,1966.3,1966.09,1966.15,16
2023.06.01,02:53,1966.15,1966.33,1966.11,1966.31,38
2023.06.01,02:54,1966.33,1966.39,1966.26,1966.39,24
2023.06.01,02:55,1966.33,1966.42,1966.24,1966.26,21
2023.06.01,02:56,1966.29,1966.4,1966.28,1966.29,13
2023.06.01,02:57,1966.27,1966.46,1966.27,1966.45,17
2023.06.01,02:58,1966.47,1966.52,1966.29,1966.5,20
2023.06.01,02:59,1966.5,1966.51,1966.28,1966.32,31
2023.06.01,03:00,1966.32,1966.52,1966.21,1966.27,67
2023.06.01,03:01,1966.24,1966.38,1966.11,1966.38,42
2023.06.01,03:02,1966.5,1966.6,1966.4,1966.46,51
2023.06.01,03:03,1966.45,1966.58,1966.03,1966.03,54
2023.06.01,03:04,1966.07,1966.2,1966.02,1966.05,34
2023.06.01,03:05,1966.01,1966.12,1965.68,1965.68,31
2023.06.01,03:06,1965.66,1965.77,1965.58,1965.72,57
2023.06.01,03:07,1965.75,1966.1,1965.64,1966.09,54
2023.06.01,03:08,1966.15,1966.16,1965.71,1965.82,64
2023.06.01,03:09,1965.79,1966.19,1965.72,1966.08,55
2023.06.01,03:10,1966.07,1966.29,1966.07,1966.23,45
2023.06.01,03:11,1966.29,1966.74,1966.22,1966.61,50
2023.06.01,03:12,1966.61,1966.97,1966.57,1966.92,43
2023.06.01,03:13,1966.88,1967.33,1966.88,1967.14,56
2023.06.01,03:14,1967.12,1967.14,1966.46,1966.46,44
2023.06.01,03:15,1966.46,1966.66,1966.25,1966.52,60
2023.06.01,03:16,1966.52,1966.8,1966.52,1966.74,44
2023.06.01,03:17,1966.73,1966.87,1966.52,1966.57,35
2023.06.01,03:18,1966.54,1966.6,1966.37,1966.46,40
2023.06.01,03:19,1966.49,1966.76,1966.47,1966.69,35
2023.06.01,03:20,1966.71,1967.05,1966.62,1966.93,42
2023.06.01,03:21,1966.92,1967,1966.71,1966.71,45
2023.06.01,03:22,1966.72,1967.21,1966.72,1967.16,49
2023.06.01,03:23,1967.14,1967.39,1967.11,1967.36,75
2023.06.01,03:24,1967.34,1967.37,1967.24,1967.36,69
2023.06.01,03:25,1967.37,1967.41,1967.34,1967.37,26
2023.06.01,03:26,1967.38,1967.38,1967.18,1967.28,43
2023.06.01,03:27,1967.26,1967.32,1967.13,1967.2,40
2023.06.01,03:28,1967.17,1967.22,1966.86,1966.88,36
2023.06.01,03:29,1966.87,1966.94,1966.76,1966.8,37
2023.06.01,03:30,1966.75,1966.88,1966.57,1966.6,55
2023.06.01,03:31,1966.6,1966.6,1966.08,1966.29,80
2023.06.01,03:32,1966.28,1966.41,1966.1,1966.25,44
2023.06.01,03:33,1966.24,1966.37,1966.19,1966.2,35
2023.06.01,03:34,1966.23,1966.34,1966.21,1966.3,31
2023.06.01,03:35,1966.3,1966.46,1966.23,1966.46,36
2023.06.01,03:36,1966.5,1966.66,1966.23,1966.29,77
2023.06.01,03:37,1966.28,1966.35,1966.09,1966.15,50
2023.06.01,03:38,1966.19,1966.19,1965.93,1966.02,32
2023.06.01,03:39,1966.03,1966.11,1966,1966,18
2023.06.01,03:40,1966.03,1966.13,1965.91,1965.98,30
2023.06.01,03:41,1965.98,1966.04,1965.72,1965.82,30
2023.06.01,03:42,1965.83,1965.83,1965.68,1965.76,30
2023.06.01,03:43,1965.76,1965.81,1965.39,1965.39,26
2023.06.01,03:44,1965.39,1965.39,1964.97,1964.97,21
2023.06.01,03:45,1964.95,1965.46,1964.94,1965.41,69
2023.06.01,03:46,1965.44,1965.51,1965.25,1965.34,48
2023.06.01,03:47,1965.38,1965.73,1965.29,1965.73,26
2023.06.01,03:48,1965.73,1965.76,1965.58,1965.73,31
2023.06.01,03:49,1965.71,1965.92,1965.68,1965.75,46
2023.06.01,03:50,1965.75,1966.14,1965.7,1966.06,64
2023.06.01,03:51,1966.04,1966.43,1966,1966.33,60
2023.06.01,03:52,1966.33,1966.43,1965.92,1966.03,73
2023.06.01,03:53,1966.02,1966.18,1965.78,1966.1,89
2023.06.01,03:54,1966.12,1966.35,1965.94,1966.33,145
2023.06.01,03:55,1966.28,1966.28,1965.83,1965.87,86
2023.06.01,03:56,1965.9,1965.97,1965.66,1965.79,68
2023.06.01,03:57,1965.7,1965.95,1965.67,1965.78,61
2023.06.01,03:58,1965.81,1965.82,1965.6,1965.73,48
2023.06.01,03:59,1965.78,1966.11,1965.75,1965.96,68
2023.06.01,04:00,1965.93,1967.13,1965.93,1966.62,177
2023.06.01,04:01,1966.6,1966.86,1966.54,1966.71,131
2023.06.01,04:02,1966.71,1967.43,1966.71,1966.84,127
2023.06.01,04:03,1966.81,1966.94,1966.52,1966.88,91
2023.06.01,04:04,1966.92,1967.49,1966.87,1967.38,92
2023.06.01,04:05,1967.41,1967.41,1966.99,1967.02,88
2023.06.01,04:06,1967.06,1967.22,1966.65,1966.66,65
2023.06.01,04:07,1966.62,1966.8,1965.89,1965.96,75
2023.06.01,04:08,1965.92,1966.26,1965.83,1965.96,78
2023.06.01,04:09,1965.96,1966.49,1965.95,1966.37,87
2023.06.01,04:10,1966.3,1966.3,1965.93,1966.01,51
2023.06.01,04:11,1966.03,1966.27,1965.75,1965.79,96
2023.06.01,04:12,1965.77,1965.98,1965.55,1965.98,70
2023.06.01,04:13,1965.96,1965.99,1965.23,1965.35,80
