2023.07.03,01:00,1918.87,1919.14,1918.52,1918.73,34
2023.07.03,01:01,1918.62,1919.04,1918.62,1919.03,75
2023.07.03,01:02,1919.03,1919.03,1918.61,1918.91,43
2023.07.03,01:03,1919.03,1919.04,1918.46,1918.53,35
2023.07.03,01:04,1918.51,1918.65,1918.43,1918.62,32
2023.07.03,01:05,1918.55,1918.68,1918.36,1918.45,37
2023.07.03,01:06,1918.46,1918.64,1918.41,1918.59,22
2023.07.03,01:07,1918.59,1918.77,1918.59,1918.77,15
2023.07.03,01:08,1918.73,1918.74,1918.58,1918.72,25
2023.07.03,01:09,1918.74,1919.15,1918.7,1919.04,21
2023.07.03,01:10,1919,1919.16,1918.83,1919.16,44
2023.07.03,01:11,1919.16,1919.21,1918.99,1919.12,23
2023.07.03,01:12,1919.13,1919.36,1919.11,1919.15,22
2023.07.03,01:13,1919.14,1919.34,1919.09,1919.34,25
2023.07.03,01:14,1919.34,1919.34,1918.91,1918.99,32
2023.07.03,01:15,1919,1919.02,1918.77,1918.83,32
2023.07.03,01:16,1918.83,1918.98,1918.83,1918.96,21
2023.07.03,01:17,1918.95,1919.01,1918.86,1918.86,18
2023.07.03,01:18,1919,1919.03,1918.84,1918.89,18
2023.07.03,01:19,1918.88,1918.97,1918.86,1918.94,26
2023.07.03,01:20,1918.98,1919.14,1918.9,1918.9,25
2023.07.03,01:21,1918.9,1918.94,1918.64,1918.75,39
2023.07.03,01:22,1918.79,1918.79,1918.68,1918.72,21
2023.07.03,01:23,1918.8,1918.8,1918.67,1918.71,18
2023.07.03,01:24,1918.67,1918.72,1918.64,1918.65,12
2023.07.03,01:25,1918.7,1918.72,1918.64,1918.64,12
2023.07.03,01:26,1918.63,1918.64,1918.49,1918.53,12
2023.07.03,01:27,1918.53,1918.69,1918.5,1918.68,27
2023.07.03,01:28,1918.69,1918.69,1918.54,1918.66,33
2023.07.03,01:29,1918.64,1918.69,1918.52,1918.55,22
2023.07.03,01:30,1918.55,1918.69,1918.54,1918.66,35
2023.07.03,01:31,1918.64,1918.79,1918.64,1918.65,14
2023.07.03,01:32,1918.64,1918.8,1918.64,1918.7,23
2023.07.03,01:33,1918.66,1918.76,1918.61,1918.61,22
2023.07.03,01:34,1918.62,1918.72,1918.59,1918.59,21
2023.07.03,01:35,1918.62,1918.86,1918.61,1918.86,20
2023.07.03,01:36,1918.85,1918.91,1918.82,1918.86,18
2023.07.03,01:37,1918.87,1918.92,1918.81,1918.92,17
2023.07.03,01:38,1918.85,1919.03,1918.81,1918.98,16
2023.07.03,01:39,1918.96,1919.26,1918.93,1919.26,15
2023.07.03,01:40,1919.19,1919.41,1919.11,1919.34,35
2023.07.03,01:41,1919.31,1919.38,1919.27,1919.29,28
2023.07.03,01:42,1919.3,1919.4,1919.3,1919.36,22
